ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2009-12-01 16:18:00,11.433353154524541,0.42780135004854236,24.476603670936523,11.433353154524541,11.433353154524541,1.3208502164783054,1.3208502164783054,1.3208502164783054,0.4099721044607481,0.4099721044607481,0.4099721044607481,1.4835402570723422,1.4835402570723422,1.4835402570723422,-0.5726621450547847,-0.5726621450547847,-0.5726621450547847,0.0,0.0,0.0,12.754203371002847
2009-12-01 16:34:00,11.433306278382684,0.4585109545747899,23.275320876022345,11.433306278382684,11.433306278382684,1.1544176818414196,1.1544176818414196,1.1544176818414196,0.2536920858786927,0.2536920858786927,0.2536920858786927,1.4728019479607153,1.4728019479607153,1.4728019479607153,-0.5720763519979888,-0.5720763519979888,-0.5720763519979888,0.0,0.0,0.0,12.587723960224103
2009-12-01 17:28:00,11.433148071403924,1.304701469222569,23.140841464032693,11.433148071403924,11.433148071403924,0.5307762847997863,0.5307762847997863,0.5307762847997863,-0.3331315064670395,-0.3331315064670395,-0.3331315064670395,1.4340019928432675,1.4340019928432675,1.4340019928432675,-0.5700942015764432,-0.5700942015764432,-0.5700942015764432,0.0,0.0,0.0,11.96392435620371
2009-12-01 18:07:00,11.43303381080815,0.69596942663772,23.517955939176694,11.43303381080815,11.43303381080815,0.10268812216626227,0.10268812216626227,0.10268812216626227,-0.7323252197811767,-0.7323252197811767,-0.7323252197811767,1.4036710962582835,1.4036710962582835,1.4036710962582835,-0.5686577543108452,-0.5686577543108452,-0.5686577543108452,0.0,0.0,0.0,11.535721932974411
2009-12-01 18:13:00,11.433016232254953,0.5239466005537244,22.23427267309745,11.433016232254953,11.433016232254953,0.03347038830992803,0.03347038830992803,0.03347038830992803,-0.7969363362343344,-0.7969363362343344,-0.7969363362343344,1.398843122523266,1.398843122523266,1.398843122523266,-0.5684363979790027,-0.5684363979790027,-0.5684363979790027,0.0,0.0,0.0,11.466486620564881
2009-12-01 18:35:00,11.432951777559904,-0.06845753381438421,22.28643251148527,11.432951777559904,11.432951777559904,-0.2576683161963153,-0.2576683161963153,-0.2576683161963153,-1.0708322711915574,-1.0708322711915574,-1.0708322711915574,1.3807878814457848,1.3807878814457848,1.3807878814457848,-0.5676239264505418,-0.5676239264505418,-0.5676239264505418,0.0,0.0,0.0,11.175283461363588
2009-12-02 09:35:00,11.430314994580531,1.882584890424355,25.967049250791977,11.430314994580531,11.430314994580531,3.0423056924210576,3.0423056924210576,3.0423056924210576,3.0750637268034504,3.0750637268034504,3.0750637268034504,0.5005054801740165,0.5005054801740165,0.5005054801740165,-0.5332635145564093,-0.5332635145564093,-0.5332635145564093,0.0,0.0,0.0,14.472620687001589
2009-12-02 09:47:00,11.430279837474139,2.496323232560717,26.025773012863493,11.430279837474139,11.430279837474139,2.9117814039612893,2.9117814039612893,2.9117814039612893,2.9533713924260243,2.9533713924260243,2.9533713924260243,0.4912005491977225,0.4912005491977225,0.4912005491977225,-0.5327905376624584,-0.5327905376624584,-0.5327905376624584,0.0,0.0,0.0,14.342061241435427
2009-12-02 10:00:00,11.430241750608882,2.2852797194220833,26.143555524433694,11.430241750608882,11.430241750608882,2.7655202204554414,2.7655202204554414,2.7655202204554414,2.8164974240179035,2.8164974240179035,2.8164974240179035,0.48130050122124296,0.48130050122124296,0.48130050122124296,-0.5322777047837052,-0.5322777047837052,-0.5322777047837052,0.0,0.0,0.0,14.195761971064323
2009-12-02 10:09:00,11.430215382779087,1.8697263581386072,26.060526872097277,11.430215382779087,11.430215382779087,2.6562275653476632,2.6562275653476632,2.6562275653476632,2.7135917810861576,2.7135917810861576,2.7135917810861576,0.4745581820704795,0.4745581820704795,0.4745581820704795,-0.5319223978089755,-0.5319223978089755,-0.5319223978089755,0.0,0.0,0.0,14.08644294812675
2009-12-02 10:48:00,11.430101122183315,1.0238071528326291,24.04152201179023,11.430101122183315,11.430101122183315,2.064124913822748,2.064124913822748,2.064124913822748,2.148080972512998,2.148080972512998,2.148080972512998,0.44642413377446555,0.44642413377446555,0.44642413377446555,-0.5303801924647142,-0.5303801924647142,-0.5303801924647142,0.0,0.0,0.0,13.494226036006063
2009-12-02 10:52:00,11.430089403147852,2.6586348937298037,23.98931361553685,11.430089403147852,11.430089403147852,1.9921393543577457,1.9921393543577457,1.9921393543577457,2.0787209741349906,2.0787209741349906,2.0787209741349906,0.4436401642298538,0.4436401642298538,0.4436401642298538,-0.5302217840070991,-0.5302217840070991,-0.5302217840070991,0.0,0.0,0.0,13.422228757505597
2009-12-02 12:06:00,11.429872600991768,-0.40458957399670714,24.62586782005228,11.429872600991768,11.429872600991768,0.5738545514913954,0.5738545514913954,0.5738545514913954,0.7054474511620688,0.7054474511620688,0.7054474511620688,0.39569048961993303,0.39569048961993303,0.39569048961993303,-0.5272833892906066,-0.5272833892906066,-0.5272833892906066,0.0,0.0,0.0,12.003727152483163
2009-12-02 12:09:00,11.429863811715173,0.8330469471862181,24.088485530454058,11.429863811715173,11.429863811715173,0.5251534660644466,0.5251534660644466,0.5251534660644466,0.6584249454223665,0.6584249454223665,0.6584249454223665,0.3938924721116126,0.3938924721116126,0.3938924721116126,-0.5271639514695328,-0.5271639514695328,-0.5271639514695328,0.0,0.0,0.0,11.95501727777962
2009-12-02 12:15:00,11.429846233161976,0.2248147031091826,24.068312928292237,11.429846233161976,11.429846233161976,0.4326676010327915,0.4326676010327915,0.4326676010327915,0.5692612481785811,0.5692612481785811,0.5692612481785811,0.3903313553419239,0.3903313553419239,0.3903313553419239,-0.5269250024877137,-0.5269250024877137,-0.5269250024877137,0.0,0.0,0.0,11.862513834194768
2009-12-02 12:44:00,11.429761270154863,0.1270583379288642,23.419427441441613,11.429761270154863,11.429761270154863,0.09444869833349892,0.09444869833349892,0.09444869833349892,0.2464354772591457,0.2464354772591457,0.2464354772591457,0.37378192494843127,0.37378192494843127,0.37378192494843127,-0.5257687038740781,-0.5257687038740781,-0.5257687038740781,0.0,0.0,0.0,11.524209968488362
2009-12-02 13:57:00,11.429547397757648,-0.1807393086084841,23.416171895794886,11.429547397757648,11.429547397757648,0.08370336036705164,0.08370336036705164,0.08370336036705164,0.2694507680754338,0.2694507680754338,0.2694507680754338,0.3371004999798795,0.3371004999798795,0.3371004999798795,-0.5228479076882625,-0.5228479076882625,-0.5228479076882625,0.0,0.0,0.0,11.5132507581247
2009-12-02 14:09:00,11.429512240651256,0.007992886588024392,23.038808210270062,11.429512240651256,11.429512240651256,0.15866304929629133,0.15866304929629133,0.15866304929629133,0.349262438014809,0.349262438014809,0.349262438014809,0.3317670026098393,0.3317670026098393,0.3317670026098393,-0.522366391328357,-0.522366391328357,-0.522366391328357,0.0,0.0,0.0,11.588175289947548
2009-12-02 14:21:00,11.429477083544864,0.6336813209080484,23.223970603860053,11.429477083544864,11.429477083544864,0.2380674335216275,0.2380674335216275,0.2380674335216275,0.433318923773726,0.433318923773726,0.433318923773726,0.32663299350693265,0.32663299350693265,0.32663299350693265,-0.521884483759031,-0.521884483759031,-0.521884483759031,0.0,0.0,0.0,11.66754451706649
2009-12-02 14:56:00,11.429374541984554,0.10438326350214158,24.072575463346148,11.429374541984554,11.429374541984554,0.43025276150965086,0.43025276150965086,0.43025276150965086,0.6379234089700588,0.6379234089700588,0.6379234089700588,0.31280603800312884,0.31280603800312884,0.31280603800312884,-0.5204766854635364,-0.5204766854635364,-0.5204766854635364,0.0,0.0,0.0,11.859627303494205
2009-12-02 15:04:00,11.429351103913627,-0.15887355448814017,23.333719276251436,11.429351103913627,11.429351103913627,0.4551154258068889,0.4551154258068889,0.4551154258068889,0.6653830602477913,0.6653830602477913,0.6653830602477913,0.3098868012617326,0.3098868012617326,0.3098868012617326,-0.5201544357026346,-0.5201544357026346,-0.5201544357026346,0.0,0.0,0.0,11.884466529720516
2009-12-02 16:52:00,11.429034689956103,0.3829311760046715,21.941090600343934,11.429034689956103,11.429034689956103,-0.17686322721791556,-0.17686322721791556,-0.17686322721791556,0.059585394695870306,0.059585394695870306,0.059585394695870306,0.2793384233952579,0.2793384233952579,0.2793384233952579,-0.5157870453090436,-0.5157870453090436,-0.5157870453090436,0.0,0.0,0.0,11.252171462738188
2009-12-03 10:26:00,11.425946724111371,1.8469645992164185,25.706683476747397,11.425946724111371,11.425946724111371,2.6617779754795814,2.6617779754795814,2.6617779754795814,2.492622806108401,2.492622806108401,2.492622806108401,0.6406570427184836,0.6406570427184836,0.6406570427184836,-0.47150187334730276,-0.47150187334730276,-0.47150187334730276,0.0,0.0,0.0,14.087724699590954
2009-12-03 10:49:00,11.425879339657454,1.6116332685578354,25.43830164942305,11.425879339657454,11.425879339657454,2.3140362205796414,2.3140362205796414,2.3140362205796414,2.1309163636510555,2.1309163636510555,2.1309163636510555,0.6536217786563643,0.6536217786563643,0.6536217786563643,-0.4705019217277784,-0.4705019217277784,-0.4705019217277784,0.0,0.0,0.0,13.739915560237096
2009-12-03 11:45:00,11.42571527316096,2.0980695566774408,24.097221526075046,11.42571527316096,11.42571527316096,1.2876581602588468,1.2876581602588468,1.2876581602588468,1.0714142561126259,1.0714142561126259,1.0714142561126259,0.6843051784255252,0.6843051784255252,0.6843051784255252,-0.4680612742793045,-0.4680612742793045,-0.4680612742793045,0.0,0.0,0.0,12.713373433419807
2009-12-03 12:10:00,11.42564202918931,0.7889806902441713,23.392905834308404,11.42564202918931,11.42564202918931,0.8736569393108442,0.8736569393108442,0.8736569393108442,0.643101905503425,0.643101905503425,0.643101905503425,0.697523995698914,0.697523995698914,0.697523995698914,-0.46696896189149506,-0.46696896189149506,-0.46696896189149506,0.0,0.0,0.0,12.299298968500155
2009-12-03 12:31:00,11.425580504253125,0.4629289918912435,24.252139011108703,11.425580504253125,11.425580504253125,0.6097124188131876,0.6097124188131876,0.6097124188131876,0.3673976527764757,0.3673976527764757,0.3673976527764757,0.7083648799559,0.7083648799559,0.7083648799559,-0.4660501139191878,-0.4660501139191878,-0.4660501139191878,0.0,0.0,0.0,12.035292923066311
2009-12-03 12:40:00,11.425554136423331,-0.2639164244156845,23.74134031732247,11.425554136423331,11.425554136423331,0.5265987103123562,0.5265987103123562,0.5265987103123562,0.2793222533223925,0.2793222533223925,0.2793222533223925,0.7129324140706282,0.7129324140706282,0.7129324140706282,-0.46565595708066415,-0.46565595708066415,-0.46565595708066415,0.0,0.0,0.0,11.952152846735688
2009-12-03 13:25:00,11.425422297274363,-0.5203986905220409,23.154979527234666,11.425422297274363,11.425422297274363,0.40240544544092566,0.40240544544092566,0.40240544544092566,0.13108522177715878,0.13108522177715878,0.13108522177715878,0.7350021136449583,0.7350021136449583,0.7350021136449583,-0.46368188998119175,-0.46368188998119175,-0.46368188998119175,0.0,0.0,0.0,11.827827742715288
2009-12-03 13:32:00,11.4254017889623,0.3266602999267781,22.993068067308755,11.4254017889623,11.4254017889623,0.4229406677455175,0.4229406677455175,0.4229406677455175,0.14800213471486284,0.14800213471486284,0.14800213471486284,0.7383128542395304,0.7383128542395304,0.7383128542395304,-0.4633743212088755,-0.4633743212088755,-0.4633743212088755,0.0,0.0,0.0,11.848342456707819
2009-12-03 13:49:00,11.42535198306158,0.1993194837248491,23.286304783011502,11.42535198306158,11.42535198306158,0.5057634857898526,0.5057634857898526,0.5057634857898526,0.2221832518547977,0.2221832518547977,0.2221832518547977,0.7462070514306998,0.7462070514306998,0.7462070514306998,-0.4626268174956447,-0.4626268174956447,-0.4626268174956447,0.0,0.0,0.0,11.931115468851432
2009-12-03 14:00:00,11.425319755714055,-0.7325094860009849,22.463303243165527,11.425319755714055,11.425319755714055,0.5776658637827411,0.5776658637827411,0.5776658637827411,0.2886072697273745,0.2886072697273745,0.2886072697273745,0.7512013167874991,0.7512013167874991,0.7512013167874991,-0.46214272273213175,-0.46214272273213175,-0.46214272273213175,0.0,0.0,0.0,12.002985619496796
2009-12-03 14:36:00,11.42521428439488,0.16776334805341567,23.592526268850804,11.42521428439488,11.42521428439488,0.8397973914389618,0.8397973914389618,0.8397973914389618,0.5334656555515439,0.5334656555515439,0.5334656555515439,0.7668878642643355,0.7668878642643355,0.7668878642643355,-0.46055612837691695,-0.46055612837691695,-0.46055612837691695,0.0,0.0,0.0,12.265011675833842
2009-12-03 15:32:00,11.425050217898384,1.2926811305170998,23.402496650773553,11.425050217898384,11.425050217898384,1.0091585143042063,1.0091585143042063,1.0091585143042063,0.6781131441780648,0.6781131441780648,0.6781131441780648,0.789126509953625,0.789126509953625,0.789126509953625,-0.45808113982748216,-0.45808113982748216,-0.45808113982748216,0.0,0.0,0.0,12.43420873220259
2009-12-03 15:49:00,11.425000411997663,1.5073934405386065,23.393670793806194,11.425000411997663,11.425000411997663,0.9559663077249572,0.9559663077249572,0.9559663077249572,0.6179765764183273,0.6179765764183273,0.6179765764183273,0.7953178611521942,0.7953178611521942,0.7953178611521942,-0.45732812984556476,-0.45732812984556476,-0.45732812984556476,0.0,0.0,0.0,12.38096671972262
2009-12-03 15:54:00,11.424985763203335,1.0891339059490068,23.532603464096212,11.424985763203335,11.424985763203335,0.9308720500684458,0.9308720500684458,0.9308720500684458,0.5908916770662176,0.5908916770662176,0.5908916770662176,0.797086880968063,0.797086880968063,0.797086880968063,-0.4571065079658349,-0.4571065079658349,-0.4571065079658349,0.0,0.0,0.0,12.355857813271781
2009-12-03 15:56:00,11.424979903685601,1.7229455548858599,24.180079750932745,11.424979903685601,11.424979903685601,0.9197039544937602,0.9197039544937602,0.9197039544937602,0.5789340092982207,0.5789340092982207,0.5789340092982207,0.7977877855299133,0.7977877855299133,0.7977877855299133,-0.4570178403343734,-0.4570178403343734,-0.4570178403343734,0.0,0.0,0.0,12.344683858179362
2009-12-03 16:21:00,11.424906659713951,0.059652297145833484,23.147349691248724,11.424906659713951,11.424906659713951,0.732701213644743,0.732701213644743,0.732701213644743,0.3823895453093612,0.3823895453093612,0.3823895453093612,0.8062202530908876,0.8062202530908876,0.8062202530908876,-0.4559085847555067,-0.4559085847555067,-0.4559085847555067,0.0,0.0,0.0,12.157607873358694
2009-12-03 16:51:00,11.424818766947972,0.17450036442182812,23.469990461771093,11.424818766947972,11.424818766947972,0.43156269719341,0.43156269719341,0.43156269719341,0.07062648997389821,0.07062648997389821,0.07062648997389821,0.8155114608487376,0.8155114608487376,0.8155114608487376,-0.45457525362922735,-0.45457525362922735,-0.45457525362922735,0.0,0.0,0.0,11.856381464141382
2009-12-03 16:54:00,11.424809977671375,0.8986990582049953,23.697317825500768,11.424809977671375,11.424809977671375,0.3994097810721904,0.3994097810721904,0.3994097810721904,0.03746207385214015,0.03746207385214015,0.03746207385214015,0.8163894942988107,0.8163894942988107,0.8163894942988107,-0.45444178707876076,-0.45444178707876076,-0.45444178707876076,0.0,0.0,0.0,11.824219758743565
2009-12-03 18:11:00,11.424584386238696,-0.33687046075357674,22.269510041032234,11.424584386238696,11.424584386238696,-0.39051248130135585,-0.39051248130135585,-0.39051248130135585,-0.7750942611655723,-0.7750942611655723,-0.7750942611655723,0.8355896261030918,0.8355896261030918,0.8355896261030918,-0.4510078462388752,-0.4510078462388752,-0.4510078462388752,0.0,0.0,0.0,11.03407190493734
2009-12-03 18:41:00,11.424496493472716,-0.6178434194769923,22.67175129111547,11.424496493472716,11.424496493472716,-0.7699333403679451,-0.7699333403679451,-0.7699333403679451,-1.1615233910853033,-1.1615233910853033,-1.1615233910853033,0.8412556749080782,0.8412556749080782,0.8412556749080782,-0.4496656241907209,-0.4496656241907209,-0.4496656241907209,0.0,0.0,0.0,10.654563153104771
2009-12-03 20:03:00,11.424256253245709,-4.157622978475984,19.1436321590088,11.424256253245709,11.424256253245709,-3.7080280794698,-3.7080280794698,-3.7080280794698,-4.113262038445914,-4.113262038445914,-4.113262038445914,0.851218483736498,0.851218483736498,0.851218483736498,-0.445984524760385,-0.445984524760385,-0.445984524760385,0.0,0.0,0.0,7.716228173775908
2009-12-04 08:24:00,11.422085301926025,4.945197097947677,27.36721857289211,11.422085301926025,11.422085301926025,4.49694709114863,4.49694709114863,4.49694709114863,4.371255965526142,4.371255965526142,4.371255965526142,0.5375936069917946,0.5375936069917946,0.5375936069917946,-0.41190248136930796,-0.41190248136930796,-0.41190248136930796,0.0,0.0,0.0,15.919032393074655
2009-12-04 08:46:00,11.422020847230973,3.900015053926024,26.85007949522804,11.422020847230973,11.422020847230973,3.880151758328663,3.880151758328663,3.880151758328663,3.7732925416146585,3.7732925416146585,3.7732925416146585,0.5177274132875981,0.5177274132875981,0.5177274132875981,-0.41086819657359247,-0.41086819657359247,-0.41086819657359247,0.0,0.0,0.0,15.302172605559637
2009-12-04 10:18:00,11.421751309415303,2.597178681991725,25.71201926859103,11.421751309415303,11.421751309415303,2.624159597262158,2.624159597262158,2.624159597262158,2.6013586277974214,2.6013586277974214,2.6013586277974214,0.42933004818968606,0.42933004818968606,0.42933004818968606,-0.4065290787249502,-0.4065290787249502,-0.4065290787249502,0.0,0.0,0.0,14.045910906677461
2009-12-04 10:47:00,11.421666346408191,2.462282996953217,24.74750667234504,11.421666346408191,11.421666346408191,2.159763103254899,2.159763103254899,2.159763103254899,2.1651251386091466,2.1651251386091466,2.1651251386091466,0.3997946227438201,0.3997946227438201,0.3997946227438201,-0.40515665809806795,-0.40515665809806795,-0.40515665809806795,0.0,0.0,0.0,13.58142944966309
2009-12-04 10:52:00,11.42165169761386,1.8447374737953262,25.20476569486379,11.42165169761386,11.42165169761386,2.068427352935601,2.068427352935601,2.068427352935601,2.0787209742254853,2.0787209742254853,2.0787209742254853,0.39462618721962106,0.39462618721962106,0.39462618721962106,-0.40491980850950404,-0.40491980850950404,-0.40491980850950404,0.0,0.0,0.0,13.490079050549461
2009-12-04 12:07:00,11.421431965698913,0.4180408474877338,23.87556945593556,11.421431965698913,11.421431965698913,0.6028089447752603,0.6028089447752603,0.6028089447752603,0.6896009739894648,0.6896009739894648,0.6896009739894648,0.31456708807494843,0.31456708807494843,0.31456708807494843,-0.40135911728915363,-0.40135911728915363,-0.40135911728915363,0.0,0.0,0.0,12.024240910474173
2009-12-04 12:36:00,11.4213470026918,0.66410917025678,23.547876281195812,11.4213470026918,11.4213470026918,0.19852654130547526,0.19852654130547526,0.19852654130547526,0.3160877287237957,0.3160877287237957,0.3160877287237957,0.28241713736874285,0.28241713736874285,0.28241713736874285,-0.39997832478706413,-0.39997832478706413,-0.39997832478706413,0.0,0.0,0.0,11.619873543997274
2009-12-04 12:59:00,11.421279618237882,-0.32666869351267513,22.94396835088058,11.421279618237882,11.421279618237882,0.015730208495406947,0.015730208495406947,0.015730208495406947,0.1581290082755511,0.1581290082755511,0.1581290082755511,0.2564828321197941,0.2564828321197941,0.2564828321197941,-0.39888163189993914,-0.39888163189993914,-0.39888163189993914,0.0,0.0,0.0,11.43700982673329
2009-12-04 13:22:00,11.421212233783965,-0.36612907127908595,21.66388356624576,11.421212233783965,11.421212233783965,-0.040900130487948105,-0.040900130487948105,-0.040900130487948105,0.12670079228984454,0.12670079228984454,0.12670079228984454,0.2301826178781999,0.2301826178781999,0.2301826178781999,-0.39778354065599214,-0.39778354065599214,-0.39778354065599214,0.0,0.0,0.0,11.380312103296017
2009-12-04 14:37:00,11.420992501869017,0.24976160997453237,23.466767152752798,11.420992501869017,11.420992501869017,0.2875652165172544,0.2875652165172544,0.2875652165172544,0.5396540298967184,0.5396540298967184,0.5396540298967184,0.14210428893195148,0.14210428893195148,0.14210428893195148,-0.3941931023114158,-0.3941931023114158,-0.3941931023114158,0.0,0.0,0.0,11.708557718386272
2009-12-04 15:28:00,11.420843084166853,0.8039877743816758,22.925962752852,11.420843084166853,11.420843084166853,0.37347232090930615,0.37347232090930615,0.37347232090930615,0.6847851069986377,0.6847851069986377,0.6847851069986377,0.08043034156848516,0.08043034156848516,0.08043034156848516,-0.39174312765781727,-0.39174312765781727,-0.39174312765781727,0.0,0.0,0.0,11.794315405076158
2009-12-04 15:30:00,11.420837224649121,-0.4437195585926997,23.219839643822223,11.420837224649121,11.420837224649121,0.3681493290631102,0.3681493290631102,0.3681493290631102,0.6818103711225988,0.6818103711225988,0.6818103711225988,0.07798586846861337,0.07798586846861337,0.07798586846861337,-0.3916469105281025,-0.3916469105281025,-0.3916469105281025,0.0,0.0,0.0,11.788986553712231
2009-12-04 15:40:00,11.420807927060462,0.625822203889737,23.78715785470443,11.420807927060462,11.420807927060462,0.33070906808980305,0.33070906808980305,0.33070906808980305,0.6561385922815757,0.6561385922815757,0.6561385922815757,0.065736142621642,0.065736142621642,0.065736142621642,-0.3911656668134153,-0.3911656668134153,-0.3911656668134153,0.0,0.0,0.0,11.751516995150265
2009-12-05 12:28:00,11.417151587995733,-2.0230393574493055,21.319999994793303,11.417151587995733,11.417151587995733,-1.3192963684643433,-1.3192963684643433,-1.3192963684643433,0.40097246269301307,0.40097246269301307,0.40097246269301307,-1.3912082494293956,-1.3912082494293956,-1.3912082494293956,-0.3290605817279615,-0.3290605817279615,-0.3290605817279615,0.0,0.0,0.0,10.09785521953139
2009-12-05 13:26:00,11.416981661981506,-1.7601885671962276,20.93141172797033,11.416981661981506,11.416981661981506,-1.6331913937145104,-1.6331913937145104,-1.6331913937145104,0.13294027872513034,0.13294027872513034,0.13294027872513034,-1.4400548503232264,-1.4400548503232264,-1.4400548503232264,-0.3260768221164147,-0.3260768221164147,-0.3260768221164147,0.0,0.0,0.0,9.783790268266996
2009-12-05 14:57:00,11.416715053924703,-1.0021811988655602,21.884594937476987,11.416715053924703,11.416715053924703,-1.191186058075588,-1.191186058075588,-1.191186058075588,0.6418675443071422,0.6418675443071422,0.6418675443071422,-1.5116753806674437,-1.5116753806674437,-1.5116753806674437,-0.3213782217152867,-0.3213782217152867,-0.3213782217152867,0.0,0.0,0.0,10.225528995849114
2009-12-05 14:59:00,11.416709194406971,-1.9025837451938767,21.51875116337437,11.416709194406971,11.416709194406971,-1.1851258210390772,-1.1851258210390772,-1.1851258210390772,0.6493284505652854,0.6493284505652854,0.6493284505652854,-1.5131795511382562,-1.5131795511382562,-1.5131795511382562,-0.32127472046610583,-0.32127472046610583,-0.32127472046610583,0.0,0.0,0.0,10.231583373367894
2009-12-05 15:47:00,11.416568565981406,-1.792870990973183,21.43471419792156,11.416568565981406,11.416568565981406,-1.2394983954175154,-1.2394983954175154,-1.2394983954175154,0.6276547209725105,0.6276547209725105,0.6276547209725105,-1.5483654569107947,-1.5483654569107947,-1.5483654569107947,-0.3187876594792312,-0.3187876594792312,-0.3187876594792312,0.0,0.0,0.0,10.17707017056389
2009-12-05 16:01:00,11.416527549357282,-1.5672658038424823,21.937541226409255,11.416527549357282,11.416527549357282,-1.3300049839061447,-1.3300049839061447,-1.3300049839061447,0.5463516325596403,0.5463516325596403,0.5463516325596403,-1.55829544512299,-1.55829544512299,-1.55829544512299,-0.3180611713427946,-0.3180611713427946,-0.3180611713427946,0.0,0.0,0.0,10.086522565451137
2009-12-06 11:33:00,11.413093871966366,-0.6138839596975536,21.801080974627308,11.413093871966366,11.413093871966366,-0.7304457925370702,-0.7304457925370702,-0.7304457925370702,1.300161590096468,1.300161590096468,1.300161590096468,-1.7750889386566888,-1.7750889386566888,-1.7750889386566888,-0.2555184439768489,-0.2555184439768489,-0.2555184439768489,0.0,0.0,0.0,10.682648079429296
2009-12-06 12:41:00,11.41289464836348,-2.30084887747056,21.89591880616573,11.41289464836348,11.41289464836348,-1.7242197206196217,-1.7242197206196217,-1.7242197206196217,0.27073486795934254,0.27073486795934254,0.27073486795934254,-1.7431676532146227,-1.7431676532146227,-1.7431676532146227,-0.25178693536434155,-0.25178693536434155,-0.25178693536434155,0.0,0.0,0.0,9.688674927743858
